datetime,param,level,latitude,longitude,Analysis,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2026-03-24 00:00:00,UGRD,10 m above ground,32.0,-124.75,3.2418034849972024,3.0861925705988704,2.7488822887665414,3.4514659221281896,4.762610206220433,5.172094650006774,3.7924649850203185,3.3745180350954946,3.231315459167417,3.2428937917324783,3.322326204515332,4.420919721689483,6.246871770506141,7.369983418749635,6.131420380421201,5.621307374418271,5.589883101340361,5.586875074260897,5.317411725402782,5.53131877543778,5.949869363885041,6.002553443884584,5.122949775960869,4.36020277029856,3.7987221626010337,3.4439927117445097,3.1310610790018427,2.9774953282529797,3.3057832673135783,3.702324003483746,4.889910174607419,3.5381197926800523,3.14153641516552
2026-03-25 00:00:00,UGRD,10 m above ground,32.0,-124.75,2.950923454512208,2.883646877507343,3.001176867424772,4.133494591779915,5.987334729946344,7.224870342474022,5.999984491460772,5.543695661978715,5.451932274024453,5.495127703802611,5.22859972475077,5.447894147768966,5.843240216206823,5.8106151096608905,5.082364818276593,4.3016628853244505,3.7374601903075155,3.4051283116751043,3.126409943557409,3.0518288238548177,3.544771260746747,3.9731829838107857,3.304682393913279,3.136023452651977,3.1387002465483995,3.11721767547529,3.069574090041991,3.8661554790395796,5.181722244871644,5.731833300084086,6.841996674622868,5.76827658968895,5.432059132702396
2026-03-26 00:00:00,UGRD,10 m above ground,32.0,-124.75,5.298636844168399,5.3266802590966265,5.073806959327107,5.260090591879302,5.718751178430304,5.741344091874534,4.969166700463059,4.241514283493734,3.7031856072027907,3.3194904437549435,3.0318132999601604,2.9583238782297197,3.4050071508194795,3.880207410870002,3.2621986186124294,3.058839196156747,3.0337130176355083,3.060263201754697,3.028142150116403,3.838816383858649,5.189986139607948,5.740215825351153,4.284696918444288,3.7962939796287465,3.570014372137939,3.4332595283550162,3.2427485254741173,4.214152109518894,5.348899770730334,5.951428636017717,5.75933866221815,4.975912412580701,4.303668534029077
2026-03-27 00:00:00,UGRD,10 m above ground,32.0,-124.75,3.784335047771138,3.4607436410252035,3.1318652305559063,3.0730420331506223,3.37456393365015,3.670959272995053,3.082336118805694,2.8808657382179197,2.882954131975983,3.0146584169400326,2.897709202311706,3.725784551406194,4.995994902813659,5.589937590791237,4.102816699372706,3.5457832799581093,3.2671815455379822,3.3068981558778288,3.1891974635821727,4.191543181758684,5.743904378183137,6.408810316771617,4.683245555227299,4.030176679980661,3.8349793697890324,3.687677793529196,3.587689300083619,5.145973064580927,6.4068318891176705,6.524803958619428,3.689988958866047,3.185862135984807,2.9479744280009763
2026-03-28 00:00:00,UGRD,10 m above ground,32.0,-124.75,2.8856966278563183,2.882233272916363,2.866737786411436,3.643763041828487,4.950089392214008,5.513171116149984,3.9432379591534517,3.445776490824285,3.1605220160340357,3.027634654977872,2.9182224199038753,3.685068510695185,5.198143714963628,6.088912144561742,4.482066814171045,3.8778416988463866,3.7190007668740073,3.700318169646355,3.702568697689351,4.953381570347372,5.975862363625119,6.112429572555177,4.603752797351893,3.6553650082539138,3.2895951180282705,3.1015997565418942,2.9488780089948783,3.8495537570897693,5.002407412769149,5.680653549724482,5.421621087362813,3.990766877635361,3.432717380388198
2026-03-29 00:00:00,UGRD,10 m above ground,32.0,-124.75,3.096085333955106,2.9827043839113356,2.8305249375433306,3.4021277325724375,4.938099552446475,5.856382330450416,4.261242211618649,3.614803609913169,3.320670051977263,3.225297344574792,4.685523212039115,6.005887189764847,6.297640797046989,4.738238575714582,3.926278360294103,3.509832220787413,3.2662047132328,3.122304937399937,4.130186540172095,5.062952162759011,5.6025724081490385,4.522904503087376,4.039997680434914,3.85975311402057,3.6512642543486993,3.480792360431463,4.32869259182238,5.452424338547551,6.168882662989212,5.299182259679227,3.7919408786206215,3.205616114053938,2.8557679710094486
2026-03-30 00:00:00,UGRD,10 m above ground,32.0,-124.75,2.6508574515707917,2.656775942759147,3.956961139605006,5.200255569976369,5.634058409258375,3.93619238814874,3.262848636690899,3.104608797934417,3.2079477983840317,3.2082604182138263,4.237911166085905,5.00092301942579,4.31478183652235,3.90888735933696,3.7603871827784863,3.5691827640842657,3.528404997522262,4.420124795024591,5.602118818363969,6.532388146029883,5.672952169881131,5.517840034189117,5.7433297347195005,5.673909592734894,5.827277460331564,6.955538044298167,7.827640881904188,8.31514969899815,5.231343994354065,3.3912348497528813,2.989741854030397,2.952770667098064,2.8743145531211978
2026-03-31 00:00:00,UGRD,10 m above ground,32.0,-124.75,2.9432255220561836,4.030053094270789,4.872144505631637,4.883302450383047,3.635851091912854,3.67078313490571,3.5262214726740524,3.7024999680839414,4.664495642162904,5.833452188321312,6.654348117563716,5.911521675399762,5.659737818481719,5.727559532021151,5.793784651520135,5.588232644987517,6.507855948654496,7.520945672470929,7.969959384866046,6.766639360527098,5.941133398206611,5.406805536429247,4.975715811346906,4.901906969126279,5.01403860615134,5.058369475574223,5.081732774092279,5.042650301532485,4.284581949539104,3.845114102446913,3.7141202335536967,3.7055342965672846,3.9620793381018653
2026-04-01 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.889367265146648,6.01838802946865,6.771933367735802,5.8888865617709305,5.65182701551755,5.659565098258306,5.636501195767465,6.738613642868858,7.784516739630829,8.274610609623027,6.94151859042651,5.90188729521943,5.39434207284135,4.930473886930626,4.614876425265917,4.608619554520347,4.506648901104259,4.440157171390244,3.8626974612969875,3.2961562326634093,2.987575000584327,2.8677796883625732,2.57628846537209,2.7081049480748223,2.961332668728046,3.1805372912824335,6.566034774419295,5.7970834661598465,5.558943810051119,5.5589626574481255,5.582556184125169,5.76494879065763,6.66110947303563
2026-04-02 00:00:00,UGRD,10 m above ground,32.0,-124.75,7.591942627220738,7.9973203451932555,6.760271243836466,5.900846428578861,5.422319820592097,5.008670994798174,4.82499591090602,4.808585482348622,4.772781407918589,4.813569480896812,3.497767400874706,3.21705011141867,3.010474632121627,2.7103504691848594,2.7709695244652757,2.98578542964043,3.0813738416567755,2.810933226811713,2.6748811485519948,2.61912254399778,2.641711162653661,2.45618701434591,2.656412068045634,3.147592616540461,3.456375623153218,7.512153225758757,6.3056642091869515,5.67020746438809,5.184999683134881,4.8655266950710425,4.913707635947302,4.957561696292746,4.868505434803015
