datetime,param,level,latitude,longitude,0-3 hr avg,0-6 hr avg,6-9 hr avg,6-12 hr avg,12-15 hr avg,12-18 hr avg,18-21 hr avg,18-24 hr avg,24-27 hr avg,24-30 hr avg,30-33 hr avg,30-36 hr avg,36-39 hr avg,36-42 hr avg,42-45 hr avg,42-48 hr avg,48-51 hr avg,48-54 hr avg,54-57 hr avg,54-60 hr avg,60-63 hr avg,60-66 hr avg,66-69 hr avg,66-72 hr avg,72-75 hr avg,72-78 hr avg,78-81 hr avg,78-84 hr avg,84-87 hr avg,84-90 hr avg,90-93 hr avg,90-96 hr avg
2026-03-24 00:00:00,DSWRF,surface,32.0,-124.75,0.0,26.09463865447053,253.62284324231908,845.7712328023163,755.0774338429665,131.52151504697116,65.76072825716336,0.0,0.0,27.724503892750313,249.39908776456411,833.1536529238476,742.6469996143958,126.19030494709239,63.095058673828504,0.0,0.0,28.995923884136342,250.3503227335742,830.8322900195421,737.2497934701034,122.8994585451485,61.44982562468158,0.0,0.0,26.718158189356345,235.02927112989283,798.6496314110749,697.1296170135261,129.39104306400117,64.69570024450874,0.0
2026-03-25 00:00:00,DSWRF,surface,32.0,-124.75,0.0,27.35945439080269,247.76672455635395,825.8684942780146,732.3323837979037,121.87432426824353,60.93743664428672,0.0,0.0,28.036780448255513,246.54004645682323,825.9987479233414,731.533421103853,119.77564275531597,59.888084365088886,0.0,0.0,26.765720217896316,234.5005599429981,803.5606658929578,708.571902713956,117.66714737460309,58.833499366662835,0.0,0.0,26.31221411439736,229.94669715551993,781.2429559502151,694.4845701738038,121.63887765633159,60.81955141721522,0.0
2026-03-26 00:00:00,DSWRF,surface,32.0,-124.75,0.0,27.7123710606522,243.0626101574884,812.149848865181,718.5926394013356,116.4149342043857,58.20763036853783,0.0,0.0,26.644090463918978,237.01392424463302,804.0190389644658,708.1587184954248,116.6139131837382,58.306996828554865,0.0,0.0,27.405516957389843,232.3458161077195,785.6027896407978,692.4948517168658,117.88458419509973,58.94213870602216,0.0,0.0,30.02970434989727,255.35431149504433,834.6673328545033,740.6200514457518,120.32987881970004,60.165145505618256,0.0
2026-03-27 00:00:00,DSWRF,surface,32.0,-124.75,0.0,26.805046267821638,239.20503262030505,807.655675903625,713.5804493283538,119.72956157895348,59.8646880022131,0.0,0.0,29.832228783358957,250.930763639838,816.1509506928406,720.764897610796,122.744377414506,61.372037746293024,0.0,0.0,30.12953547751369,254.82091249054366,838.8000956721878,744.0711309862604,131.0340821555394,65.5172463375782,0.0,0.0,24.16219656369062,181.19335784451334,576.0880296832877,506.7715529579091,118.62223670072818,59.311104620357796,0.0
2026-03-28 00:00:00,DSWRF,surface,32.0,-124.75,0.0,30.57789140204494,261.1959644999911,838.1667648174213,740.0552515475111,127.6355766732675,63.81761912909483,0.0,0.0,29.653334241324544,250.62902040670082,823.0697000451082,732.8992741828677,129.1572635183004,64.57875833491644,0.0,0.0,27.259765925783604,201.06341177085767,647.6707216377877,566.1792064511446,94.3668580552127,47.18351914929222,0.0,0.0,24.056887065316147,177.77311736467897,559.2131319903806,481.44836468339554,127.01839520196404,63.50903651805574,0.0
2026-03-29 00:00:00,DSWRF,surface,32.0,-124.75,0.0,29.683712632133247,247.6283207752034,821.3401512474351,730.1100605505334,125.83935533037429,62.919840574994545,0.0,26.571330593132963,196.54960363021084,628.3330766783558,537.4067872249633,80.37214978434793,40.186020805209544,0.0,0.0,20.18853324848152,157.12181746021741,519.321384441585,476.03943568390685,95.4504715847927,47.72539081520188,0.0,0.0,29.071367462511887,215.80917952435846,682.1301345951089,606.7597374379236,128.79556265966124,64.39768197675316,0.0,0.0
2026-03-30 00:00:00,DSWRF,surface,32.0,-124.75,26.748823062004895,196.9690193030071,632.8580626995106,537.1955806506116,75.00394142527612,37.50168132208617,0.0,0.0,16.947648178465954,127.1452214095257,434.9573072716794,75.60691036386845,37.803124419347284,0.0,0.0,32.047623897361945,226.10313074315974,692.9842041648625,617.5943076088358,111.20820917026732,55.60406772213236,0.0,0.0,32.83506961359801,243.72328364870253,816.7028693987016,732.2964412011977,76.72664353523447,38.363289866607005,0.0,0.0,16.533626841360118
2026-03-31 00:00:00,DSWRF,surface,32.0,-124.75,120.40518749183866,385.1421081905836,335.475621866358,29.96437655246017,0.0,0.0,31.121663717548913,218.76454772824738,659.3601659530882,585.7785448169925,106.399002836515,53.19950476127635,0.0,0.0,33.440159857162215,244.78291467649404,794.9740169213129,709.7961255093658,133.28011345269124,66.64020489318237,0.0,0.0,43.42319121072889,292.591832695519,908.0592315002643,814.8981284376462,60.209421798116274,30.104813645692616,0.0,0.0,27.269312019406406,205.69313043326417
2026-04-01 00:00:00,DSWRF,surface,32.0,-124.75,654.9343252791481,579.2468097567222,101.97105914386458,0.0,0.0,34.04534384410478,250.1786972520444,823.5204238212377,741.5537412292468,145.7973285111238,72.89886752114525,0.0,0.0,44.19190121732431,288.218711075255,873.1260732599503,769.5609549824326,138.73021873562385,69.36498358299704,0.0,0.0,43.40413048474218,283.6925186667849,878.036532793955,778.9011011088675,102.21177224856746,51.10602689086697,0.0,0.0,32.46723788967026,244.85971337668093,818.9428841618595
2026-04-02 00:00:00,DSWRF,surface,32.0,-124.75,741.9280356234522,147.8929481368685,73.9466795159248,0.0,0.0,42.854792121680646,285.69600225202305,891.7427126618086,795.8165483990579,75.12719645096831,0.0,0.0,45.59537063410484,293.808413087601,896.9670923404467,797.3566793459547,151.49559656581442,75.74771061663736,0.0,0.0,46.320667045868674,286.11345677493034,861.5486061347045,761.7759565307681,149.23525371001523,74.61772029692347,0.0,0.0,44.260252763898656,290.0535709908495,890.6333050689278,790.9173703010986
2026-04-03 00:00:00,DSWRF,surface,32.0,-124.75,73.64406858687215,0.0,0.0,282.6138291416345,873.1031073885235,773.7260643083298,143.37392406940668,71.68666605287807,0.0,0.0,43.91030871455642,282.1064389550077,767.5194895217753,140.3336557172167,70.16689973516696,0.0,0.0,44.74706747767932,292.6169587974546,803.9341205137947,148.68053884473585,74.34030814496512,0.0,0.0,45.59767408503261,292.3417936966064,893.8066284784438,793.5603224724847,145.70410045603614,0.0,0.0,41.86464336369136
2026-04-04 00:00:00,DSWRF,surface,32.0,-124.75,268.58371693045956,0.0,273.70463804425657,861.8975507371205,773.8371829258292,154.62524944712547,77.31266581834092,0.0,0.0,50.1839026769867,300.33847826225167,897.3240360768593,799.5029236644145,147.7315278998782,73.86584517284996,0.0,0.0,43.38680122945467,273.15866983780165,848.6932756225372,67.55503075576057,0.0,0.0,37.585826722622315,0.0,49.97307251203013,296.3827792890553,886.9068139179712,789.5364103933364,152.8912585382759,76.4458592073481,0.0
2026-04-05 00:00:00,DSWRF,surface,32.0,-124.75,49.59025204241696,295.34638952369016,882.3381125680927,776.914409264507,135.72170643584815,67.86042271270536,0.0,0.0,35.20507047571907,252.70101635885987,837.1372282934187,152.76044957573623,76.38067954409846,0.0,0.0,801.8077402974609,159.09433556020875,79.5470325997359,0.0,0.0,50.842743836622915,301.81860368887396,901.2712511307592,799.144119553011,151.6844944585659,75.8424358793577,0.0,0.0,261.67723949438584,769.1551420892802,656.7151807448165,153.91134000283944
2026-04-07 00:00:00,DSWRF,surface,32.0,-124.75,76.95565320356701,0.0,0.0,50.35636784215981,299.46310727111336,896.6559750288213,799.523582652881,157.0276444273871,78.51356472381201,0.0,0.0,50.14448850394779,298.65007386556056,889.4398997512692,783.1338964788839,150.1517454850316,75.07599927809191,0.0,0.0,44.76475515989519,260.57309372959344,787.3600565939638,679.1641374573685,116.69608236162134,58.34783268600519,0.0,0.0,39.27725697357557,251.87476546777685,805.3633993754289,706.0755119354092,155.09919656514307
2026-04-08 00:00:00,DSWRF,surface,32.0,-124.75,77.54935769999834,0.0,0.0,50.635482578981744,298.7922177149526,892.429222983811,787.6437141514552,151.53622781813715,75.76805256499082,0.0,0.0,45.95179235054028,262.6656161697992,777.3624918777305,672.7925425363089,118.95240017442724,59.47636317242974,0.0,0.0,44.54512058713262,267.8876391768042,825.0220351433629,722.8402040629915,134.1983890961335,67.09932511111325,0.0,0.0,44.94139104829719,236.40873555752836,665.0366772922586,585.7187076276673,149.6999727535745
2026-04-09 00:00:00,DSWRF,surface,32.0,-124.75,74.84985321249874,0.0,0.0,43.85693781101159,259.26948859584775,778.4773215569107,667.6435555579334,114.17222439253659,57.08599776943795,0.0,0.0,44.48675331991622,271.52550871079495,811.8684889328474,712.9665134651616,134.6128385137437,67.30630989020628,0.0,0.0,45.742140318310476,241.57394850264546,671.5049777895133,582.2000088962557,101.90924749761355,50.9545924625243,0.0,0.0,41.94996314529254,237.57034827535455,719.8922093043458,634.7910683543408,113.40685450173135
2026-04-10 00:00:00,DSWRF,surface,32.0,-124.75,56.70355550981812,0.0,0.0,45.41293312997444,272.1983523394999,800.7665772901905,702.2368686457767,133.64955220346732,66.82472541158066,0.0,0.0,44.996265986367106,236.9309479008603,701.009440849884,607.0844598250544,100.3758009918002,50.187873668780355,0.0,0.0,41.35497384489976,221.23108481356803,691.2437998902988,622.5449012113078,125.41387747363457,62.70672276110045,0.0,0.0,53.065716610121214,286.5746575103634,788.8867073196559,687.8825131060887,131.0927421197942
2026-04-11 00:00:00,DSWRF,surface,32.0,-124.75,65.54616140724079,0.0,0.0,46.47356324737336,249.60605470132697,719.2367546851581,613.8804636076159,102.12035984798513,51.06050811473425,0.0,0.0,41.06453258908906,230.54225058316104,717.8410644952257,640.6017685561391,126.92163097289156,63.46084050103412,0.0,0.0,53.86190335507103,284.3840511358708,802.9812510141417,707.7405595845732,148.9155889586635,74.45783005874858,0.0,0.0,60.03862885355816,304.7454662717343,893.2562481557175,799.8484558888586,104.56173992532163
2026-04-12 00:00:00,DSWRF,surface,32.0,-124.75,52.28116260119202,0.0,0.0,41.19152445291597,233.79848617059304,744.4120690815308,652.2316454324216,128.63145925222815,64.31555903596029,0.0,0.0,53.840805900983334,284.9941877981799,791.8417806029547,694.5601530989009,144.92544512256663,72.46310255809115,0.0,0.0,58.28290238286853,299.4705064543205,898.3846405333652,801.617537417743,162.43647841221497,81.2182659502398,0.0,0.0,51.15769157111261,237.6085454592466,679.0226883902199,588.9127041151003,134.1787588270819
2026-04-13 00:00:00,DSWRF,surface,32.0,-124.75,67.08938715002425,0.0,0.0,55.277116820331706,293.4153782195465,820.603288895348,718.5277982688494,148.2875721803997,74.14359892006757,0.0,0.0,57.7177092359224,298.99634524858106,888.1850624287295,789.7824563952299,157.47682873193938,78.73850290566314,0.0,0.0,51.05381096776854,242.3492379543116,716.1456886075375,630.8533617307787,119.50792142213311,59.75407638078551,0.0,0.0,53.64420019275554,287.09108811031354,864.858761512879,777.2333748072347,148.00074394909396
2026-04-14 00:00:00,DSWRF,surface,32.0,-124.75,74.00011607926758,0.0,0.0,59.458638874089644,304.2793954037418,899.0197079324913,802.5556013154542,164.36476164803258,82.18222997361767,0.0,0.0,53.90047136310528,261.50435747894653,740.3556566610955,644.3628713114483,117.18714700765523,58.59379875766115,0.0,0.0,49.32229234591821,281.5208959952163,864.8536987727857,777.6423515559145,172.67135897711265,86.33541474219285,0.0,0.0,72.83755418709043,341.23192887883545,938.5996274313013,826.2617093319561,162.68880838331435
2026-04-15 00:00:00,DSWRF,surface,32.0,-124.75,81.34435235641863,0.0,0.0,57.05840624737613,275.53361832936696,779.8037817543253,682.4890160313937,131.7189959610681,65.85938587184546,0.0,0.0,50.149987539078474,278.0021834182472,867.2942645153587,780.658999032899,174.11568765805623,87.05793821621393,0.0,0.0,73.66866905194009,345.16521623499585,956.6338506686873,847.7633551885958,171.15001035169422,85.5750785687262,0.0,0.0,65.99490691957199,305.7785902572733,870.2528137820934,767.1211316704268,134.32152323030002
2026-04-16 00:00:00,DSWRF,surface,32.0,-124.75,67.16095848865825,0.0,0.0,53.68677324292855,283.06300347696924,860.9491223131615,775.123022185229,172.5781726539497,86.28897538566736,0.0,0.0,73.21483492714295,342.9234330264801,953.5801894029636,849.2421012549241,176.15524250787644,88.07770956045229,0.0,0.0,64.50986348209379,300.066098494083,848.2962347113562,736.2188244922331,133.0190261624959,66.50969557285995,0.0,0.0,53.96174259867888,276.7417941130753,819.4619205311851,724.3886006092926,172.74034907405246
2026-04-17 00:00:00,DSWRF,surface,32.0,-124.75,86.36991771570301,0.0,0.0,73.54537444463594,343.8766487011248,956.9856424703811,851.9383151561929,176.39121931237906,88.19589018821722,0.0,0.0,68.11016232930713,320.6338775409524,898.4144474749355,787.6729398005425,146.75884636666245,73.37912109159004,0.0,0.0,55.13860414493002,287.16080419081425,850.5579617716462,747.1282260227244,145.19620144021667,72.59814632386139,0.0,0.0,68.16565382245713,301.180769153752,819.7047717244211,722.0428103418384,180.12150725696972
2026-04-18 00:00:00,DSWRF,surface,32.0,-124.75,90.06070522233367,0.0,0.0,67.13768085117323,324.1962137678008,911.3935355466771,801.2409813221195,150.70757833982114,75.35392985209278,0.0,0.0,56.72249948434509,288.1310970825717,857.70170234403,762.2470501103453,151.38241401995938,75.69135329246228,0.0,0.0,67.10706396569348,293.91105065698065,801.7123208518932,708.7871622907711,137.41919357110405,68.70954098341473,0.0,0.0,64.05990878939711,268.3093830727356,714.9781621768503,637.0270655486836,153.41046195025484
2026-04-19 00:00:00,DSWRF,surface,32.0,-124.75,76.70514947056913,0.0,0.0,57.950934653889824,292.7030976099447,866.8943936396054,767.4074663649394,153.42431099485242,76.7123069128842,0.0,0.0,65.67493723867821,289.44527671721687,798.7751749165659,700.9802146044452,136.15108256521933,68.0754742713963,0.0,0.0,59.861401474929416,258.58256390091407,713.0800851344105,639.5573015642763,139.9509000148364,69.97534839050586,0.0,0.0,59.04616570689434,275.5324819034285,801.7784645811629,713.4684573596669,154.59253042865151
2026-04-20 00:00:00,DSWRF,surface,32.0,-124.75,77.29668243566391,0.0,0.0,66.83439787103431,288.6442250526845,774.9796726036552,679.8023747470156,130.75097379369458,65.37553879343979,0.0,0.0,60.04958435524513,259.683345891815,717.3810375805593,640.1324131587569,139.99703750811898,69.99868385995273,0.0,0.0,59.66791754435879,277.1157084440474,796.3004704314055,718.2800534115119,160.90272510693703,80.45145043637253,0.0,0.0,76.90481551201955,323.8366656269574,869.8562982144233,765.9454865396588,133.2053337881942
2026-04-21 00:00:00,DSWRF,surface,32.0,-124.75,66.60239756020029,0.0,0.0,62.898000329588534,272.88481690657625,748.6282668050931,666.8747125670952,146.8350225389397,73.41740629935343,0.0,0.0,65.58239212148908,298.4962008440146,844.5551425455506,763.0326338761668,175.02495385843247,87.51266207790573,0.0,0.0,73.41583761818057,326.44300841405993,908.3435449472798,810.3795007949363,176.3682554136065,88.18424566382673,0.0,0.0,68.5916598780619,303.0140515390062,853.7877018901859,757.411447787204,154.99914807166374
2026-04-22 00:00:00,DSWRF,surface,32.0,-124.75,77.49953033405629,0.0,0.0,66.95166541288,298.13963026498675,833.669103950783,750.3924003698091,171.44641563868072,85.72311812970716,0.0,0.0,75.34307734595858,330.79808193385475,925.5352163399144,831.3710493845703,186.39405169649402,93.19727703533464,0.0,0.0,72.51079051681926,317.46340726866754,882.2770783963645,780.103387116568,160.19757867273577,80.09893268287071,0.0,0.0,52.591088068517195,222.05410226311693,632.9376448817907,555.3936028715682,175.53941090758775
2026-04-23 00:00:00,DSWRF,surface,32.0,-124.75,87.76995028843054,0.0,0.0,75.54374981435885,339.17875911183233,941.1058478433122,838.0249284937447,181.4240786503085,90.7117812777196,0.0,0.0,71.67504012349558,313.7110492131654,875.3630415191019,772.910452561018,156.59241145042387,78.29639936731365,0.0,0.0,63.27166838727981,258.5532947251642,732.0765792105641,635.9112429677559,125.26355564134548,62.63193896092742,0.0,0.0,52.77260045050494,234.39304032183702,704.4626297832316,648.0896482407065,185.58094608954312
2026-04-24 00:00:00,DSWRF,surface,32.0,-124.75,92.79092162330471,0.0,0.0,72.62390783387013,313.3351070125712,877.5967070425747,783.07742317946,165.84688978600713,82.9237226300877,0.0,0.0,58.99822257733406,245.50337223703139,685.8691216058762,596.4554628001476,115.09738528976368,57.548989887231755,0.0,0.0,45.21711220381245,212.07981448508878,668.2152857523611,622.1981494133414,151.3350099449166,75.66798137896558,0.0,0.0,69.64949060739872,302.8435064225274,870.3391889731713,783.9122749017658,163.46405707870966
2026-04-25 00:00:00,DSWRF,surface,32.0,-124.75,81.73209712662364,0.0,0.0,58.59457267935118,245.8888997967913,715.4768605140248,620.9808973396314,118.00538331237027,59.003204571860515,0.0,0.0,50.21392901407022,225.3199203730439,687.2721774706195,635.9946011471518,149.6328035187179,74.81709280590336,0.0,0.0,68.33571110970985,297.82448899024087,868.6393153857525,782.501146807509,185.43238609240035,92.71742762170093,0.0,0.0,85.91019082641886,346.3835229625364,922.404638850076,821.9439787251331,111.18027206555021
2026-04-26 00:00:00,DSWRF,surface,32.0,-124.75,55.59055537472112,0.0,0.0,52.07125975163011,233.98051566669946,692.7279346574261,640.0249602497469,153.4128969545589,76.70717036960087,0.0,0.0,68.94379674470962,300.0333283267797,858.6620904502573,771.3411972801991,182.91032777280907,91.45622780523033,0.0,0.0,86.82356166196911,343.3993965146334,919.2294851856379,815.4755112658991,183.57090294036152,91.78673478187194,0.0,0.0,79.47389775711531,320.46116177069086,849.7964711899368,756.5824186431348,149.1992004352204
2026-04-27 00:00:00,DSWRF,surface,32.0,-124.75,74.60007004248618,0.0,0.0,68.56294637051045,299.0848417953564,844.2257756366373,760.1226175863678,178.03421984312382,89.01812261057935,0.0,0.0,89.11337852847528,350.54903857135855,928.9699633805728,826.1712481233012,191.78039520592512,95.89185054266993,0.0,0.0,87.6993737908542,350.4623924362649,920.7103152816808,817.5772065333983,190.57746312951363,95.29133641590485,0.0,0.0,85.75685591392947,335.09086914995066,889.8230033830848,797.9441643823411,178.3576245064923
2026-04-28 00:00:00,DSWRF,surface,32.0,-124.75,89.17962639702176,0.0,0.0,89.18540845192574,355.7772770832799,938.2456766416153,832.6164237420144,191.00818584485188,95.50587136752357,0.0,0.0,91.08258904135873,360.1115829169832,940.4412190997509,834.8368303440042,193.07120985473995,96.53828736139404,0.0,0.0,88.70149879393357,343.94987278375896,902.3157590731013,804.5043124416782,187.81863133237533,93.9128676821571,0.0,0.0,89.41289798960973,331.6666348160239,883.1500723204098,793.4370476334477,193.64130130040274
2026-04-29 00:00:00,DSWRF,surface,32.0,-124.75,96.82220981842606,0.0,0.0,91.49984228440707,361.4872942033855,951.6674725751794,846.7124243445626,196.09223617509002,98.04881912619558,0.0,0.0,92.95179434932908,353.6807298080061,925.5084410279219,823.1015306973559,187.88168703104583,93.9439975946787,0.0,0.0,87.3175767326933,323.5457249238098,860.3183392199071,768.5741595489758,168.24407155980958,84.12653507741513,0.0,0.0,76.95603112660925,298.7063900642773,815.5253508204573,710.3668341086418,193.21913222996147
2026-04-30 00:00:00,DSWRF,surface,32.0,-124.75,96.61199377948523,0.0,0.0,92.91029243797138,355.4877416120621,933.5823160862535,827.5170446110135,185.2430780470887,92.62429256073666,0.0,0.0,88.77799623043605,329.26753267617767,873.3799472882379,777.2792792722223,172.40900570749005,86.20901114910687,0.0,0.0,73.06817108673197,294.83797133845263,827.3874866189585,726.8181037610698,149.38839055860677,74.69830428382627,0.0,0.0,62.485786527564784,258.67626319246153,744.5008198892747,660.682777740266,180.68540711037076
2026-05-01 00:00:00,DSWRF,surface,32.0,-124.75,90.3447412252808,0.0,0.0,87.10036632388798,323.1036336789715,863.409629712871,768.7666689184678,170.77418112240855,85.39111864412064,0.0,0.0,79.30733609657955,308.45532807861554,852.9140072592596,751.950153721702,159.51444667607862,79.76137927222666,0.0,0.0,58.19362496143795,249.05654569245536,743.404871367663,663.2869799947733,143.9415419448637,71.97580214398472,0.0,0.0,65.51841380766092,249.34708116226597,681.6343205297378,613.2138486662386,163.192031436411
2026-05-02 00:00:00,DSWRF,surface,32.0,-124.75,81.599458350871,0.0,0.0,76.97293888847845,302.09571411431966,843.752075554693,745.6014249041217,159.15112711689648,79.58005049157632,0.0,0.0,61.747132187747354,259.28983332714876,757.4078551853787,668.3353237064252,133.880991365299,66.94365698317664,0.0,0.0,61.80126201941795,241.37534045551934,673.7943763605464,600.9294568542381,139.405797977469,69.70897288825617,0.0,0.0,71.5327250043916,288.8819986756525,795.5870448680643,710.923366152617,146.11853156838896
2026-05-03 00:00:00,DSWRF,surface,32.0,-124.75,73.06369417443827,0.0,0.0,65.70177400149187,268.96729601314223,778.2658760687476,680.6292713090114,138.9608366251924,69.48511283072996,0.0,0.0,67.52394337773926,257.00313419467875,675.8981006155818,589.2333944519532,126.74322102154609,63.376454917074724,0.0,0.0,74.0125406467716,283.1127847384501,750.1190901721739,678.9971983961943,171.75230206338966,85.88864760539789,0.0,0.0,100.35749660913766,361.9762372985757,946.5631798094762,849.177672638888,138.80071094311438
2026-05-04 00:00:00,DSWRF,surface,32.0,-124.75,69.40349539110045,0.0,0.0,65.64905733252702,260.7106524833051,708.942652482588,617.9234622418603,133.6744211081629,66.84313260365704,0.0,0.0,77.88300288291319,294.3724645671766,796.9414698344442,719.7821926847498,180.09555882150298,90.06067637998575,0.0,0.0,100.83947500353902,360.02819989581633,938.3355978803602,842.6326336904547,205.456495293158,102.74521778586909,0.0,0.0,99.10544197875662,357.1636821696882,951.422685255166,860.5110600676569,139.3586909611791
2026-05-05 00:00:00,DSWRF,surface,32.0,-124.75,69.68374531474717,0.0,0.0,77.00162918264526,297.8632118531008,785.2155689634069,711.5262527393711,179.5024127697475,89.76304385188399,0.0,0.0,94.85029611280174,341.0856888524306,916.4496687087272,830.5168499399715,207.61918603055656,103.82676251388446,0.0,0.0,98.36226357229515,346.78390544740296,941.3087562948951,853.8525539287749,219.66021645754054,109.85204642795563,0.0,0.0,108.55729668324139,384.13886792395544,980.8150753415148,882.5160595089828,184.57233447762246
